id,status,latency
1,200,0.148565
2,200,0.009687
3,200,0.008462
4,200,0.010433
5,200,0.013241
6,200,0.007630
7,200,0.008144
8,200,0.008304
9,200,0.008369
10,200,0.008111
11,200,0.012305
12,200,0.011196
13,200,0.008117
14,200,0.008178
15,200,0.008291
16,200,0.007983
17,200,0.008105
18,200,0.007974
19,200,0.008452
20,200,0.008449
21,200,0.008037
22,200,0.008709
23,200,0.008137
24,200,0.008326
25,200,0.008352
26,200,0.007907
27,200,0.009929
28,200,0.008416
29,200,0.008963
30,200,0.008133
31,200,0.011298
32,200,0.007817
33,200,0.008273
34,200,0.008298
35,200,0.008054
36,200,0.008359
37,200,0.008978
38,200,0.008152
39,200,0.008649
40,200,0.008064
41,200,0.008061
42,200,0.008505
43,200,0.009222
44,200,0.007566
45,200,0.007724
46,200,0.007928
47,200,0.007406
48,200,0.007444
49,200,0.008011
50,200,0.007788
51,200,0.007725
52,200,0.007445
53,200,0.008408
54,200,0.007914
55,200,0.008156
56,200,0.008059
57,200,0.008196
58,200,0.008226
59,200,0.008469
60,200,0.008134
61,200,0.008206
62,200,0.008155
63,200,0.008021
64,200,0.008668
65,200,0.008192
66,200,0.008270
67,200,0.008242
68,200,0.009027
69,200,0.008235
70,200,0.008411
71,200,0.008113
72,200,0.008598
73,200,0.008254
74,200,0.008396
75,200,0.009106
76,200,0.008024
77,200,0.008237
78,200,0.008259
79,200,0.008274
80,200,0.007867
81,200,0.008102
82,200,0.008393
83,200,0.008238
84,200,0.008528
85,200,0.008244
86,200,0.008430
87,200,0.008184
88,200,0.008223
89,200,0.008222
90,200,0.008097
91,200,0.008490
92,200,0.008719
93,200,0.008073
94,200,0.008517
95,200,0.008104
96,200,0.008157
97,200,0.008031
98,200,0.008161
99,200,0.008048
100,200,0.008140
101,200,0.009220
102,200,0.008015
103,200,0.008076
104,200,0.008207
105,200,0.008223
106,200,0.008030
107,200,0.007865
108,200,0.008057
109,200,0.007954
110,200,0.008313
111,200,0.008364
112,200,0.007664
113,200,0.007576
114,200,0.007890
115,200,0.007678
116,200,0.007680
117,200,0.007847
118,200,0.007838
119,200,0.007510
120,200,0.008031
121,200,0.007536
122,200,0.008686
123,200,0.007818
124,200,0.008254
125,200,0.007804
126,200,0.021614
127,200,0.008453
