id,status,latency
1,200,0.067432
2,200,0.010185
3,200,0.008718
4,200,0.008793
5,200,0.008502
6,200,0.008551
7,200,0.008610
8,200,0.008371
9,200,0.008164
10,200,0.008359
11,200,0.008489
12,200,0.008553
13,200,0.008379
14,200,0.008189
15,200,0.008277
16,200,0.007852
17,200,0.007952
18,200,0.008213
19,200,0.034675
20,200,0.007538
21,200,0.008955
22,200,0.015511
23,200,0.007754
24,200,0.007389
25,200,0.008139
26,200,0.007726
27,200,0.008002
28,200,0.008009
29,200,0.007572
30,200,0.012303
31,200,0.007531
32,200,0.007944
33,200,0.007371
34,200,0.007972
35,200,0.011141
36,200,0.007772
37,200,0.007708
38,200,0.007906
39,200,0.008007
40,200,0.008176
41,200,0.008209
42,200,0.008085
43,200,0.008654
44,200,0.008063
45,200,0.007432
46,200,0.007514
47,200,0.007288
48,200,0.007692
49,200,0.007424
50,200,0.007893
51,200,0.007349
52,200,0.008502
53,200,0.008501
54,200,0.008815
55,200,0.008390
56,200,0.009044
57,200,0.007716
58,200,0.008541
59,200,0.008424
60,200,0.008292
61,200,0.007897
62,200,0.008300
63,200,0.008115
64,200,0.008314
65,200,0.008252
66,200,0.008047
67,200,0.008397
68,200,0.008030
69,200,0.009095
70,200,0.007946
71,200,0.008913
72,200,0.007929
73,200,0.008159
74,200,0.008070
75,200,0.008719
76,200,0.008159
77,200,0.008106
78,200,0.007753
79,200,0.007764
80,200,0.008067
81,200,0.008267
82,200,0.008226
83,200,0.008420
84,200,0.008195
85,200,0.008162
86,200,0.008119
87,200,0.007899
88,200,0.008414
89,200,0.007998
90,200,0.007872
91,200,0.008371
92,200,0.008838
93,200,0.008011
94,200,0.008413
95,200,0.008216
96,200,0.008282
97,200,0.008707
98,200,0.008269
99,200,0.008693
100,200,0.008590
101,200,0.008043
102,200,0.008219
103,200,0.008679
104,200,0.008017
105,200,0.008290
106,200,0.007926
107,200,0.008258
108,200,0.008292
109,200,0.008191
110,200,0.008365
111,200,0.007769
112,200,0.008107
113,200,0.008073
114,200,0.008797
115,200,0.008009
116,200,0.008057
117,200,0.007996
118,200,0.007986
119,200,0.008376
120,200,0.008191
121,200,0.008482
122,200,0.008180
123,200,0.007986
124,200,0.008399
125,200,0.008235
126,200,0.008322
127,200,0.009818
128,200,0.008157
129,200,0.014974
130,200,0.009518
131,200,0.008906
132,200,0.008547
133,200,0.008463
134,200,0.008181
135,200,0.008521
136,200,0.008174
137,200,0.008521
138,200,0.008461
139,200,0.008515
140,200,0.007667
141,200,0.008153
142,200,0.008006
143,200,0.007795
144,200,0.008263
145,200,0.007229
146,200,0.007239
147,200,0.006961
148,200,0.007178
149,200,0.011897
150,200,0.006765
151,200,0.006885
152,200,0.007503
153,200,0.007372
154,200,0.007083
155,200,0.007088
156,200,0.007061
157,200,0.007505
158,200,0.007347
159,200,0.007352
160,200,0.007450
161,200,0.007157
162,200,0.007873
163,200,0.007370
164,200,0.007498
165,200,0.008028
166,200,0.007419
167,200,0.007472
168,200,0.007411
169,200,0.007402
170,200,0.007143
171,200,0.007258
172,200,0.007247
173,200,0.007385
174,200,0.007364
175,200,0.007301
176,200,0.007350
